DATE	A00
220204	0/277
220212	8/277
220213	18/277
220214	26/277
220215	37/277
220216	41/277
220216	42/277
220217	43/277
220218	45/277
220222	49/277
220223	55/277
220224	58/277
220225	59/277
220226	60/277
220227	61/277
220301	66/277
220302	67/277
220303	69/277
220304	74/277
220306	77/277
220308	78/277
220309	79/277
220311	77/277
220312	78/277
220314	80/277
220316	83/277
220317	84/277
220321	86/277
220323	88/277
220324	90/277
