DATE	A00
220204	0/20
220212	0/0
220214	0/20
220215	4/15
220216	5/15
220218	7/15
220223	8/15
220225	9/15
220301	10/15
220302	11/15
220303	12/18
220304	14/18
220309	15/18
220310	16/18
220314	17/18
220316	18/18
220317	18/18 WL1
220321	18/18 WL2
220324	18/18 WL3
220330	19/19 WL2
