DATE	A01	A02	A03	A04	A05	A06	A07	A08	A09	A10	A11	A12
220823	4/30 WL1	30/30	4/30 WL2	30/30	29/30	4/30 WL2	4/30 WL2	30/30	30/30	30/30	4/30 WL1	4/30 WL2
