DATE	A00
220204	0/25
220213	2/25
220215	5/25
220216	13/25
220216	16/25
220221	17/25
220222	18/25
220223	25/25 WL1
220224	25/25 WL4
220306	25/25 WL3
220321	25/25 WL2
220323	25/25 WL3
220328	25/25 WL2
220330	25/25 WL4
