DATE	A00
220204	0/100
220213	2/100
220215	7/100
220216	10/100
220216	17/100
220217	19/100
220221	20/100
220222	22/100
220223	30/100
220224	38/100
220225	52/100
220226	54/100
220228	56/100
220302	57/100
220303	58/100
220304	59/100
220308	60/100
220310	59/100
220316	58/100
220317	59/100
220321	60/100
220328	62/100
220328	65/100
220330	69/100
220331	68/100
220405	67/100
220408	68/100
220412	67/100
