DATE	A00
220204	0/65
220213	1/65
220215	6/65
220216	10/65
220216	12/65
220217	13/65
220218	14/65
220221	15/65
220222	17/65
220223	20/70
220224	21/70
220225	25/70
220226	27/70
220227	26/70
220228	27/70
220301	26/40
220304	27/35
220307	29/35
220309	30/35
220310	32/35
220316	33/35
220323	34/35
220324	33/35
220328	34/35
220328	34/37
220330	36/45
220331	37/40
220406	36/40
