DATE	A00
220204	0/35
220212	1/35
220214	2/35
220215	3/35
220216	5/35
220216	7/35
220218	8/35
220221	9/35
220223	14/35
220224	20/35
220225	33/35
220226	34/35
220228	35/35
220301	37/37
220304	37/37 WL1
220314	36/37 WL1
220316	37/37
220321	37/37 WL1
220323	37/37 WL2
220324	37/37 WL3
220328	37/37 WL2
220330	34/37 WL3
220331	35/37
220404	33/37
220406	35/37
220407	36/37
