DATE	A00
220204	0/35
220215	2/35
220216	4/35
220217	5/35
220219	7/35
220226	8/35
220227	9/35
220228	10/35
220302	14/35
220305	15/35
220307	17/35
220308	18/35
220309	19/35
220311	20/35
220316	24/35
220317	27/35
220321	29/35
220323	30/35
220328	31/35
