DATE	A00
220204	0/110
220212	45/110
220213	53/110
220214	61/110
220215	68/110
220218	70/110
220219	71/110
220220	73/110
220221	74/110
220221	75/110
220223	79/110
220225	80/110
220301	81/110
220317	83/110
220321	84/110
220323	85/110
