DATE	A00
220204	0/45
220213	5/45
220214	7/45
220215	9/45
220218	10/45
220221	11/45
220305	12/45
220308	13/45
220309	14/45
220311	15/45
220314	20/45
220321	21/45
220328	25/45
220330	28/45
220331	27/45
