DATE	A00
220204	0/20
220212	1/20
220213	2/20
220215	3/20
220216	5/20
220216	8/20
220221	13/20
220222	14/20
220223	20/20
220224	20/20 WL2
220226	20/20 WL3
220227	20/20 WL4
220301	20/37 WL5
220302	26/37
220305	27/37
220308	28/37
220309	29/37
220311	28/37
220314	29/37
220316	30/37
220321	29/37
220328	28/37
220328	29/37
220330	32/37
