DATE	A00
220204	0/99
220212	2/99
220213	7/99
220214	21/99
220215	28/99
220216	34/99
220216	38/99
220217	41/99
220218	42/99
220219	44/99
220223	46/99
220224	47/99
220301	50/99
220303	54/99
220304	55/99
