DATE	A00
220204	0/15
220213	2/15
220214	4/15
220218	5/15
220221	6/15
220221	5/15
220222	6/15
220308	7/15
220309	9/15
220311	10/15
220316	11/15
220317	13/15
220321	12/15
220323	11/15
220328	13/15
220330	11/15
220331	10/15
220404	12/15
