DATE	A00
220204	0/99
220213	4/99
220214	11/99
220215	19/99
220216	25/99
220216	27/99
220217	28/99
220218	30/99
220221	31/99
220223	32/99
220224	34/99
220226	37/99
220228	38/99
220301	41/99
220302	44/99
220303	47/99
220304	50/99
220306	52/99
220307	54/99
220308	55/99
220310	57/99
220311	58/99
220312	59/99
