DATE	A00
220204	0/15
220213	1/15
220215	4/15
220218	6/15
220223	10/15
220225	15/15
220301	15/15 WL1
220314	16/15 WL1
220323	15/15 WL1
220330	15/15
220331	14/15
220408	13/15
