DATE	A00
220204	0/15
220213	1/15
220215	7/15
220216	14/15
220216	15/15
220223	15/15 WL2
220225	15/15 WL6
220301	15/15 WL5
220303	15/15 WL6
220305	14/15 WL6
220306	15/15 WL5
220328	15/15 WL6
220330	15/15 WL5
220404	15/15 WL3
