DATE	A00
220204	0/40
220212	1/40
220213	7/40
220214	9/40
220215	13/40
220216	16/40
220216	20/40
220221	25/40
220223	35/40
220224	40/40
220225	40/40 WL4
220226	40/40 WL5
220301	40/40 WL6
220304	40/40 WL7
220306	40/40 WL8
220310	44/44 WL4
220311	44/44 WL3
220316	44/44 WL4
220323	43/44 WL6
220324	44/44 WL4
220328	44/44 WL5
220328	43/44 WL4
