DATE	A00
220204	0/15
220212	1/15
220215	6/15
220216	7/15
220217	9/15
220221	11/15
220222	12/15
220223	15/15
220224	15/15 WL1
220225	15/15 WL3
220301	15/15 WL4
220302	15/15 WL5
220305	15/15 WL4
220321	15/15 WL3
220330	15/15 WL2
220404	15/15 WL3
