DATE	A00
220204	0/55
220212	0/40
220213	4/40
220214	5/40
220215	19/40
220216	29/40
220216	40/40
220221	40/40 WL1
220221	40/40 WL4
220222	40/40 WL5
220223	40/40 WL9
220224	40/40 WL11
220225	40/40 WL16
220301	45/45 WL11
