DATE	A00
220204	0/40
220212	4/40
220213	12/40
220214	17/40
220215	19/40
220216	21/40
220216	22/40
220218	23/40
220219	24/40
220223	23/40
220225	24/40
220301	25/40
220307	24/40
220308	26/40
220310	27/40
220311	28/40
220321	27/40
220324	26/40
220328	29/40
220330	27/40
220331	26/40
220404	23/40
220406	24/40
220408	23/40
