DATE	A00
220204	0/40
220215	4/40
220216	6/40
220216	7/40
220218	8/40
220221	11/40
220222	12/40
220223	17/40
220224	20/40
220225	29/40
220226	31/40
220227	32/40
220228	33/40
220301	35/40
220303	36/40
220305	37/40
220309	38/40
220310	40/40
