DATE	A00
220204	0/50
220213	2/50
220215	4/50
220216	5/50
220216	8/50
220217	9/50
220218	16/50
220221	17/50
220221	21/50
220223	27/50
220224	36/50
220225	49/50
220226	50/50 WL2
220303	49/50 WL2
220304	50/50 WL1
220309	50/50
220317	50/50 WL1
220328	48/50 WL1
220328	47/50 WL2
220330	50/50 WL1
220331	50/50 WL2
