DATE	A00
220204	0/70
220212	4/70
220213	8/70
220214	10/70
220215	19/70
220216	25/70
220216	29/70
220217	30/70
220218	31/70
220219	32/70
220221	40/70
220222	44/70
220223	63/70
220224	70/70 WL2
220225	70/70 WL9
220226	70/70 WL10
220227	70/70 WL11
220228	70/70 WL12
220302	70/70 WL11
220304	70/70 WL10
220308	80/80
220310	80/80 WL1
220311	80/80 WL2
220317	80/80 WL3
