DATE	A00
220204	0/99
220212	5/99
220213	14/99
220214	26/99
220215	34/99
220216	40/99
220216	47/99
220217	50/99
220218	52/99
220219	53/99
220220	54/99
220222	55/99
220224	57/99
220227	58/99
