DATE	A00
220204	0/40
220213	5/40
220214	8/40
220215	11/40
220216	18/40
220216	20/40
220221	21/40
220221	24/40
220222	25/40
220223	37/40
220224	39/40
220225	40/40 WL2
220226	40/40 WL3
220302	40/40 WL5
220303	39/40 WL4
220304	40/40 WL3
220305	40/40 WL4
220310	40/40 WL3
220316	40/40 WL4
220321	40/40 WL2
220324	40/40 WL3
220328	40/40 WL4
220330	40/40 WL3
