DATE	A01	A02	A03	A04	A05	A06	A07	A08	A09	A10	A11	A12
220823	29/32	32/32	31/32 WL1	32/32 WL1	23/32	30/32	27/32 WL1	32/32 WL3	31/32	20/32	29/32	24/32
