DATE	A01
220204	0/36
220212	2/36
220213	9/36
220214	11/36
220215	36/36
220222	36/36 WL1
220223	36/36 WL8
220224	36/36 WL10
220225	35/36 WL10
220226	36/36 WL9
220302	36/36 WL8
220304	36/36 WL7
