DATE	A00
220204	0/277
220212	6/277
220213	18/277
220214	19/277
220215	26/277
220216	27/277
220216	28/277
220218	29/277
220219	30/277
220220	31/277
220221	32/277
220221	33/277
220223	34/277
220224	35/277
220227	36/277
220228	37/277
220301	40/277
220302	41/277
220304	42/277
220306	41/277
220310	40/277
220311	39/277
220316	40/277
220317	41/277
220321	44/277
220323	43/277
220324	45/277
220328	48/277
220328	46/277
