DATE	A00
220204	0/75
220213	2/75
220215	3/75
220216	5/75
220218	6/75
220221	8/75
220223	19/75
220224	24/75
220225	32/75
220301	32/32
220302	32/32 WL1
220303	32/32 WL2
220304	31/32 WL2
220305	32/32 WL2
220306	32/32 WL3
220308	32/32 WL2
220316	32/32 WL3
