DATE	A00
220204	0/50
220213	2/50
220215	3/50
220216	4/50
220217	5/50
220218	12/50
220219	13/50
220221	16/50
220223	26/50
220224	28/50
220225	39/50
220226	50/50 WL1
220227	50/50 WL2
220312	50/50 WL1
