DATE	A01
220204	0/16
220215	1/16
220216	4/16
220216	6/16
220222	7/16
220223	9/16
220224	12/16
220225	16/16
220309	16/16 WL1
220310	16/16
220317	14/16
220321	15/16
220323	16/16
220330	14/16
