DATE	A00
220204	0/277
220212	15/277
220213	27/277
220214	33/277
220215	56/277
220216	60/277
220216	61/277
220218	62/277
220219	63/277
220222	64/277
220223	83/277
220224	84/277
220225	86/277
220226	87/277
220228	88/277
220301	91/277
220302	94/277
220303	95/277
220304	99/277
220306	101/277
220308	102/277
220311	103/277
220314	104/277
220317	105/277
220321	108/277
220323	110/277
220324	111/277
220328	117/277
220330	122/277
220331	121/277
