DATE	A00
220204	0/36
220212	5/36
220213	12/36
220214	14/36
220215	36/36
220223	36/36 WL7
220224	36/36 WL8
220303	36/36 WL7
220307	36/36 WL6
220309	36/36 WL7
220311	36/36 WL6
220316	36/36 WL8
220321	36/36 WL6
