DATE	A00
220204	0/35
220216	1/35
220218	2/35
220222	3/35
220223	5/35
220224	7/35
220225	11/35
220226	13/35
220227	14/35
220301	15/35
220304	16/35
220308	17/35
220309	18/35
220316	19/35
220321	20/35
220323	22/35
220328	26/35
220328	27/35
220330	35/35
