DATE	A00
220204	0/98
220212	6/98
220213	8/98
220214	10/98
220215	8/98
220216	23/98
220216	31/98
220221	30/98
220221	35/98
220222	38/98
220223	61/98
220224	86/98
220225	98/98 WL6
220226	105/113
220228	106/113
220301	109/140
220302	108/140
220303	109/140
220304	111/140
220307	112/140
220311	113/140
220312	112/140
220316	113/140
220321	119/140
220323	123/140
