DATE	A00
220204	0/20
220213	2/20
220214	3/20
220215	10/20
220216	12/20
220216	14/20
220221	18/20
220223	19/20 WL5
220224	20/20 WL7
220225	21/20 WL9
220304	20/20 WL9
220321	20/20 WL8
220323	20/20 WL7
220330	19/20 WL7
220331	24/35 WL2
220405	24/35 WL1
220407	25/35
