DATE	A00
220204	0/81
220212	7/81
220213	14/81
220214	15/81
220215	19/81
220216	22/81
220218	24/81
220220	25/81
220223	26/81
220224	27/81
220228	26/81
220301	30/81
220302	31/81
220303	33/81
220304	34/81
220307	35/81
220308	36/81
220309	38/81
220311	40/81
220314	42/81
220316	46/81
220321	49/81
220328	51/81
