DATE	A00
220204	0/25
220212	1/25
220213	17/25
220214	22/25
220215	25/25
220221	25/25 WL1
220222	25/25 WL2
220223	25/25 WL11
220228	25/25 WL12
220309	25/25 WL13
220316	25/25 WL12
220317	25/25 WL11
220328	25/25 WL10
220330	24/25 WL4
220331	25/25 WL3
220404	25/25 WL1
220406	25/25
