DATE	A00
220204	0/80
220212	2/80
220213	5/80
220214	6/80
220215	12/80
220216	17/80
220216	24/80
220217	26/80
220218	28/80
220221	29/80
220221	38/80
220222	44/80
220223	60/80
220224	71/80
220225	80/80 WL8
220301	79/80 WL10
220302	80/80 WL9
220303	80/80 WL7
220304	80/80 WL6
220305	80/80 WL5
220311	80/80 WL4
220314	80/80 WL3
220316	80/80 WL4
220321	80/80 WL6
220323	79/80 WL7
220324	80/80 WL8
