DATE	A00
220204	0/50
220212	1/50
220213	4/50
220215	5/50
220216	12/50
220216	16/50
220218	19/50
220219	18/50
220223	20/50
220224	23/50
220225	33/50
220226	36/50
220227	35/50
220301	39/50
220302	40/50
220304	41/50
220306	43/50
220308	42/50
220314	44/50
220316	43/50
220317	44/50
220321	45/50
