DATE	A00
220204	0/150
220213	1/150
220214	2/150
220215	5/150
220216	7/150
220221	11/150
220222	12/150
220223	19/150
220224	22/150
220225	28/150
220226	29/150
220228	30/150
220301	31/150
220302	32/150
220303	35/150
220304	36/150
220306	37/150
220308	36/150
220310	37/150
220311	39/150
220312	38/150
220314	39/150
220316	40/60
220321	44/60
220323	46/60
220324	48/60
220328	50/60
220328	52/60
