DATE	A00
220204	0/16
220212	5/16
220213	7/16
220214	8/16
220215	16/16
220221	16/16 WL2
220222	16/16 WL4
220223	16/16 WL8
220224	16/16 WL9
220225	16/16 WL11
220226	16/16 WL12
220302	16/16 WL11
220304	16/16 WL10
220308	16/16 WL9
220309	16/16 WL8
220314	16/16 WL9
220316	16/16 WL7
220317	16/16 WL6
220330	16/16 WL7
220404	16/16 WL6
220406	19/16 WL1
220407	20/16 WL2
