DATE	A00
220204	0/15
220212	1/15
220213	2/15
220215	7/15
220216	10/15
220217	11/15
220218	12/15
220222	13/15
220223	15/15
220224	15/15 WL1
220301	14/15 WL1
220302	15/15
220323	15/15 WL1
220408	15/15
