DATE	A00
220204	0/30
220212	1/30
220213	2/30
220215	3/30
220216	4/30
220221	6/30
220222	7/30
220223	11/30
220225	14/30
220302	15/30
220308	16/30
220321	17/30
220323	18/30
220410	19/30
