DATE	A00
220204	0/98
220212	4/98
220213	11/98
220215	15/98
220216	17/98
220216	20/98
220217	21/98
220218	22/98
220219	23/98
220220	25/98
220221	26/98
220221	28/98
220222	30/98
220223	31/98
220224	32/98
220225	33/98
220226	32/98
220302	31/98
220305	32/98
220306	31/98
220307	32/98
220308	36/98
220310	37/98
220311	36/98
220312	35/98
220316	34/98
220321	36/98
220323	38/98
220324	36/98
220328	37/98
220330	36/98
220331	34/98
220404	29/98
220405	28/98
